pitch_type,release_speed,release_pos_x,release_pos_z,pitcher,batter,balls,strikes,outs_when_up,inning,inning_topbot,p_throws,stand,sz_top,sz_bot,effective_speed,release_spin_rate,release_extension,at_bat_number,pitch_number,bat_score,fld_score,on_3b_dum,on_2b_dum,on_1b_dum,pitcher_is_home,pitcher_is_winning,tied,is_strike
FF,91.2,2.5328,6.2304,543272,518586,1,1,2,9,Top,L,R,3.42,1.57,88.715,2375,5.065,76,3,4,8,0,0,0,1,1,0,1
FF,91.2,2.5538,6.2029,543272,518586,1,0,2,9,Top,L,R,3.42,1.57,89.88,2274,5.593,76,2,4,8,0,0,0,1,1,0,1
FT,91.2,2.6996,6.1494,543272,518586,0,0,2,9,Top,L,R,3.5321,1.6725,89.056,2171,5.075,76,1,4,8,0,0,0,1,1,0,0
FF,91.3,2.6726,6.0652,543272,435263,2,2,1,9,Top,L,L,3.13,1.53,89.684,2302,5.479,75,5,4,8,0,0,0,1,1,0,0
FF,90.5,2.6962,6.0374,543272,435263,2,1,1,9,Top,L,L,3.45,1.64,88.912,2214,5.344,75,4,4,8,0,0,0,1,1,0,1
FF,90.7,2.7318,6.0589,543272,435263,2,0,1,9,Top,L,L,3.4177,1.6246,87.943,2284,4.668,75,3,4,8,0,0,0,1,1,0,1
FF,90.6,2.8017,6.0754,543272,435263,1,0,1,9,Top,L,L,3.3949,1.6246,88.303,2309,5.222,75,2,4,8,0,0,0,1,1,0,0
FF,90.5,2.6932,6.1145,543272,435263,0,0,1,9,Top,L,L,3.5321,1.6246,87.871,2427,4.594,75,1,4,8,0,0,0,1,1,0,0
FT,90.3,2.619,6.2386,543272,621020,0,0,0,9,Top,L,R,3.45,1.64,88.894,2175,5.435,74,1,4,8,0,0,0,1,1,0,0
FF,92.8,-2.0015,6.0873,621295,455976,3,2,2,8,Top,R,L,3.45,1.62,94.447,2021,6.87,70,6,4,8,0,0,0,1,1,0,0
FF,91.9,-2.0312,6.0701,621295,455976,3,1,2,8,Top,R,L,3.6007,1.6045,93.193,2107,6.802,70,5,4,8,0,0,0,1,1,0,1
FF,92.3,-2.0519,6.0343,621295,455976,2,1,2,8,Top,R,L,3.6007,1.6496,92.87,2173,6.448,70,4,4,8,0,0,0,1,1,0,0
FF,93,-1.9584,6.1394,621295,455976,2,0,2,8,Top,R,L,3.6007,1.6725,93.346,2186,6.433,70,3,4,8,0,0,0,1,1,0,1
CH,86.3,-2.3749,5.7631,621295,455976,1,0,2,8,Top,R,L,3.7379,1.6496,87.58,1546,6.865,70,2,4,8,0,0,0,1,1,0,0
SL,84.7,-2.0007,6.2132,621295,455976,0,0,2,8,Top,R,L,3.6464,1.6045,83.861,2477,5.835,70,1,4,8,0,0,0,1,1,0,0
FF,93.5,-1.9461,6.0145,621295,660670,1,2,1,8,Top,R,R,3.45,1.59,93.498,2228,6.518,69,5,4,8,0,0,0,1,1,0,1
FF,93.4,-1.9024,6.0164,621295,660670,1,2,1,8,Top,R,R,3.45,1.59,93.91,2127,6.61,69,4,4,8,0,0,0,1,1,0,1
SL,84.1,-1.8724,6.1979,621295,660670,0,2,1,8,Top,R,R,3.6007,1.6496,83.923,2512,6.055,69,3,4,8,0,0,0,1,1,0,0
FF,93.8,-1.8941,6.1218,621295,660670,0,1,1,8,Top,R,R,3.5778,1.5745,93.862,2205,6.41,69,2,4,8,0,0,0,1,1,0,1
FF,92.7,-2.0664,5.8436,621295,660670,0,0,1,8,Top,R,R,3.3492,1.5128,93.466,2174,6.797,69,1,4,8,0,0,0,1,1,0,1
CH,86.2,-2.3507,5.8336,621295,518692,0,0,0,8,Top,R,L,3.54,1.7,86.948,1890,6.586,68,1,4,8,0,0,0,1,1,0,0
CU,84.3,-2.0516,5.0883,446372,518626,2,2,2,7,Top,R,R,3.33,1.56,82.736,2321,5.252,63,5,4,8,0,0,0,1,1,0,1
FF,92.1,-2.1997,4.9539,446372,518626,1,2,2,7,Top,R,R,3.5092,1.6953,92.05,2332,6.12,63,4,4,8,0,0,0,1,1,0,0
FF,92.7,-2.0928,5.0658,446372,518626,1,1,2,7,Top,R,R,3.33,1.56,92.438,2078,5.894,63,3,4,8,0,0,0,1,1,0,1
FC,90.6,-2.2181,5.0347,446372,518626,0,1,2,7,Top,R,R,3.4177,1.5444,90.44,2533,5.948,63,2,4,8,0,0,0,1,1,0,0
FF,92.9,-2.1149,5.052,446372,518626,0,0,2,7,Top,R,R,3.5321,1.5444,92.312,2415,6.038,63,1,4,8,0,0,0,1,1,0,1
FC,87.1,-2.2123,4.9673,446372,645277,0,1,1,7,Top,R,L,3.24,1.49,86.543,2492,5.811,62,2,4,8,0,0,0,1,1,0,0
FC,88.7,-2.1475,5.0437,446372,645277,0,0,1,7,Top,R,L,3.24,1.49,88.12,2440,5.757,62,1,4,8,0,0,0,1,1,0,1
FC,88.9,-2.0879,5.1087,446372,542255,1,2,0,7,Top,R,L,3.32,1.53,88.869,2439,5.646,61,5,4,8,0,0,0,1,1,0,0
FF,92.4,-2.1116,5.1459,446372,542255,0,2,0,7,Top,R,L,3.3492,1.5144,92.465,2289,6.119,61,4,4,8,0,0,0,1,1,0,0
CU,83.3,-2.0476,5.1601,446372,542255,0,2,0,7,Top,R,L,3.32,1.53,82.364,2246,5.478,61,3,4,8,0,0,0,1,1,0,1
FC,88.9,-2.2145,5.0727,446372,542255,0,1,0,7,Top,R,L,3.32,1.53,89.227,2447,5.823,61,2,4,8,0,0,0,1,1,0,1
FF,91.6,-2.2121,5.0309,446372,542255,0,0,0,7,Top,R,L,3.32,1.53,91.111,2139,6.011,61,1,4,8,0,0,0,1,1,0,1
SI,91.2,-2.1644,5.066,446372,459964,1,1,0,7,Top,R,L,3.13,1.53,91.253,2198,6.345,60,3,3,8,0,0,0,1,1,0,0
CH,84.8,-2.0909,5.1032,446372,459964,0,1,0,7,Top,R,L,3.258,1.5815,84.927,1795,6.236,60,2,3,8,0,0,0,1,1,0,0
FC,87.4,-2.2103,5.1095,446372,459964,0,0,0,7,Top,R,L,3.2808,1.6043,86.889,2518,5.647,60,1,3,8,0,0,0,1,1,0,1
SI,89.7,-2.253,5.0145,446372,435263,2,0,0,7,Top,R,L,3.45,1.64,89.578,2107,6.142,59,3,2,8,0,0,0,1,1,0,0
SI,90,-2.1143,4.9942,446372,435263,1,0,0,7,Top,R,L,3.4866,1.6499,90.619,2286,6.491,59,2,2,8,0,0,0,1,1,0,0
SI,90.3,-2.1311,5.1599,446372,435263,0,0,0,7,Top,R,L,3.4866,1.6248,90.08,2118,5.996,59,1,2,8,0,0,0,1,1,0,0
FF,92.1,-2.268,5.0529,446372,621020,3,1,2,6,Top,R,R,3.43,1.58,92.013,2282,6.163,55,5,2,8,0,0,0,1,1,0,0
FF,92.4,-2.1498,5.025,446372,621020,2,1,2,6,Top,R,R,3.5323,1.6727,92.401,2367,6.072,55,4,2,8,0,0,0,1,1,0,0
FF,92.1,-2.281,4.9387,446372,621020,1,1,2,6,Top,R,R,3.5551,1.7412,92.213,2241,6.313,55,3,2,8,0,0,0,1,1,0,0
SI,92,-2.0902,5.0529,446372,621020,0,1,2,6,Top,R,R,3.5323,1.6271,92.42,2218,6.392,55,2,2,8,0,0,0,1,1,0,0
FC,90,-2.2403,5.1287,446372,621020,0,0,2,6,Top,R,R,3.6009,1.764,89.591,2583,5.566,55,1,2,8,0,0,0,1,1,0,1
CU,83.8,-2.2485,5.1826,446372,455976,1,2,1,6,Top,R,L,3.45,1.62,82.149,2392,5.234,54,4,2,8,0,0,0,1,1,0,0
CH,84.7,-2.1942,5.1153,446372,455976,1,1,1,6,Top,R,L,3.5551,1.6727,85.026,1773,6.225,54,3,2,8,0,0,0,1,1,0,1
FC,90.2,-2.1292,5.1311,446372,455976,0,1,1,6,Top,R,L,3.5094,1.7412,89.714,2425,5.745,54,2,2,8,0,0,0,1,1,0,0
SI,92.2,-2.2149,5.0957,446372,455976,0,0,1,6,Top,R,L,3.6924,1.6048,92.145,2212,6.102,54,1,2,8,0,0,0,1,1,0,1
CU,82.7,-2.0592,5.1705,446372,660670,1,2,0,6,Top,R,R,3.6009,1.7184,80.63,2173,5.014,53,4,2,8,0,0,0,1,1,0,1
CH,84.4,-2.0756,5.1854,446372,660670,1,1,0,6,Top,R,R,3.5551,1.6956,84.327,1650,6.065,53,3,2,8,0,0,0,1,1,0,1
CU,82.9,-2.1796,5.1672,446372,660670,0,1,0,6,Top,R,R,3.5094,1.5748,81.981,2414,5.701,53,2,2,8,0,0,0,1,1,0,0
FF,91.2,-2.2578,5.102,446372,660670,0,0,0,6,Top,R,R,3.45,1.59,90.762,2279,5.903,53,1,2,8,0,0,0,1,1,0,1
FC,89.2,-2.2373,5.0994,446372,518692,0,1,2,5,Top,R,L,3.54,1.7,88.507,2618,5.665,41,2,2,2,0,0,0,1,0,1,0
SI,92.4,-2.2162,5.0376,446372,518692,0,0,2,5,Top,R,L,3.54,1.7,92.264,2117,6.33,41,1,2,2,0,0,0,1,0,1,1
CU,83.3,-2.0646,5.1208,446372,518626,1,2,1,5,Top,R,R,3.33,1.56,81.139,2515,5.009,40,5,2,2,0,0,0,1,0,1,0
CU,83.6,-2.0244,5.1135,446372,518626,1,2,1,5,Top,R,R,3.33,1.56,81.203,2572,4.972,40,4,2,2,0,0,0,1,0,1,1
FF,91.8,-2.2144,5.073,446372,518626,0,2,1,5,Top,R,R,3.2352,1.5132,91.12,2303,6.079,40,3,2,2,0,0,0,1,0,1,0
CU,82.9,-2.1859,5.1192,446372,518626,0,1,1,5,Top,R,R,3.33,1.56,79.949,2429,4.786,40,2,2,2,0,0,0,1,0,1,1
CU,83.2,-2.1551,5.1274,446372,518626,0,0,1,5,Top,R,R,3.33,1.56,82.55,2498,5.799,40,1,2,2,0,0,0,1,0,1,1
FC,87.3,-2.1945,5.0743,446372,645277,1,2,0,5,Top,R,L,3.24,1.49,86.192,2509,5.603,39,5,2,2,0,0,0,1,0,1,1
FF,91.6,-2.28,5.1092,446372,645277,0,2,0,5,Top,R,L,3.2269,1.4678,91.476,2294,6.43,39,4,2,2,0,0,0,1,0,1,0
CU,82,-2.08,5.134,446372,645277,0,2,0,5,Top,R,L,3.24,1.49,80.185,2457,5.285,39,3,2,2,0,0,0,1,0,1,1
SI,91.1,-2.0904,5.1312,446372,645277,0,1,0,5,Top,R,L,3.24,1.49,91.157,2257,6.338,39,2,2,2,0,0,0,1,0,1,1
FC,87.6,-2.2126,5.13,446372,645277,0,0,0,5,Top,R,L,3.24,1.49,86.627,2321,5.571,39,1,2,2,0,0,0,1,0,1,1
FF,92.8,-2.1614,5.1276,446372,542255,0,2,2,4,Top,R,L,3.32,1.53,92.588,2433,5.903,34,3,2,1,0,0,0,1,0,0,1
FC,88.7,-2.2429,5.1569,446372,542255,0,1,2,4,Top,R,L,3.32,1.53,88.482,2532,5.689,34,2,2,1,0,0,0,1,0,0,1
SI,91.7,-2.2813,5.0927,446372,542255,0,0,2,4,Top,R,L,3.3955,1.5135,91.827,2033,6.113,34,1,2,1,0,0,0,1,0,0,1
FC,87.9,-2.1828,5.2516,446372,459964,0,0,1,4,Top,R,L,3.13,1.53,87.398,2424,5.678,33,1,2,1,0,0,0,1,0,0,0
CH,84.8,-2.0627,5.0755,446372,435263,2,2,0,4,Top,R,L,3.45,1.64,84.432,1877,6.231,32,7,2,1,0,0,0,1,0,0,0
CU,82,-2.2798,5.248,446372,435263,1,2,0,4,Top,R,L,3.3955,1.6253,79.953,2377,5.146,32,6,2,1,0,0,0,1,0,0,0
SI,91.2,-2.3195,5.1587,446372,435263,1,2,0,4,Top,R,L,3.45,1.64,91.129,2070,6.1,32,5,2,1,0,0,0,1,0,0,1
CU,82.6,-2.1131,5.2409,446372,435263,1,2,0,4,Top,R,L,3.45,1.64,80.683,2413,5.445,32,4,2,1,0,0,0,1,0,0,1
FC,86.2,-2.2045,5.1297,446372,435263,1,1,0,4,Top,R,L,3.45,1.64,85.467,2425,5.747,32,3,2,1,0,0,0,1,0,0,1
CH,82.3,-2.1793,5.1347,446372,435263,1,0,0,4,Top,R,L,3.4183,1.6503,82.336,1560,6.402,32,2,2,1,0,0,0,1,0,0,1
SI,88.7,-2.473,5.2041,446372,435263,0,0,0,4,Top,R,L,3.4869,1.6253,88.632,2087,6.391,32,1,2,1,0,0,0,1,0,0,0
CU,83.9,-1.933,5.2552,446372,621020,1,2,2,3,Top,R,R,3.43,1.58,83.149,2297,5.675,26,4,2,1,0,1,1,1,0,0,0
CU,82.1,-1.9876,5.1802,446372,621020,1,1,2,3,Top,R,R,3.6014,1.7647,79.952,2436,5.241,26,3,2,1,0,1,1,1,0,0,1
CU,82.7,-1.9823,5.0807,446372,621020,1,0,2,3,Top,R,R,3.43,1.58,81.856,2421,5.764,26,2,2,1,0,1,1,1,0,0,1
FC,89,-1.9737,5.2739,446372,621020,0,0,2,3,Top,R,R,3.6014,1.7191,88.557,2557,5.848,26,1,2,1,0,1,1,1,0,0,0
FC,86.6,-2.0994,5.1177,446372,455976,0,2,1,3,Top,R,L,3.45,1.62,86.165,2585,5.724,25,3,1,1,1,1,1,1,0,1,0
FC,88.2,-2.0898,5.1513,446372,455976,0,1,1,3,Top,R,L,3.45,1.62,87.319,2394,5.631,25,2,1,1,1,1,1,1,0,1,1
FF,93,-2.0506,5.1117,446372,455976,0,0,1,3,Top,R,L,3.4374,1.6055,92.434,2309,6.145,25,1,1,1,1,1,1,1,0,1,1
SI,91.9,-2.1201,5.1805,446372,660670,0,0,1,3,Top,R,R,3.45,1.59,91.008,2117,5.864,24,1,1,1,1,0,1,1,0,1,0
FC,87.6,-2.0457,5.1461,446372,518692,2,2,0,3,Top,R,L,3.5275,1.7191,86.972,2485,5.783,23,5,1,1,1,0,1,1,0,1,1
CU,84.4,-2.0698,5.1209,446372,518692,1,2,0,3,Top,R,L,3.4414,1.6856,83.475,2442,5.93,23,4,1,1,1,0,1,1,0,1,0
FC,88.6,-2.1906,5.1356,446372,518692,1,1,0,3,Top,R,L,3.54,1.7,87.529,2455,5.678,23,3,1,1,1,0,1,1,0,1,1
FC,87.6,-2.1443,5.1743,446372,518692,0,1,0,3,Top,R,L,3.4973,1.6709,86.851,2447,5.737,23,2,1,1,1,0,1,1,0,1,0
FC,87.7,-2.0881,5.1728,446372,518692,0,0,0,3,Top,R,L,3.54,1.7,87.111,2502,5.755,23,1,1,1,1,0,1,1,0,1,1
CU,82.1,-2.001,5.2273,446372,518626,0,0,0,3,Top,R,R,3.33,1.56,80.814,2330,5.462,22,1,1,1,0,1,0,1,0,1,0
CH,83.8,-2.2441,5.1451,446372,645277,1,0,0,3,Top,R,L,3.24,1.49,84.093,1769,6.431,21,2,1,1,0,0,0,1,0,1,0
SI,89.6,-2.3597,5.2107,446372,645277,0,0,0,3,Top,R,L,3.1899,1.4752,88.963,2035,5.999,21,1,1,1,0,0,0,1,0,1,0
SI,92.1,-2.1863,5.0867,446372,542255,1,1,2,2,Top,R,L,3.32,1.53,91.378,2071,5.861,16,3,1,1,0,0,0,1,0,1,0
CH,85.9,-2.3141,5.0597,446372,542255,0,1,2,2,Top,R,L,3.3071,1.5364,86.269,1785,6.267,16,2,1,1,0,0,0,1,0,1,0
CH,85.2,-2.1521,5.1513,446372,542255,0,0,2,2,Top,R,L,3.32,1.53,85.138,1865,6.166,16,1,1,1,0,0,0,1,0,1,1
SI,91.9,-2.2444,5.0683,446372,459964,2,1,1,2,Top,R,L,3.32,1.53,92.209,2060,6.357,15,4,1,1,0,0,0,1,0,1,0
FC,88.9,-2.209,5.1832,446372,459964,1,1,1,2,Top,R,L,3.2127,1.582,88.025,2410,5.531,15,3,1,1,0,0,0,1,0,1,0
FC,89,-2.2583,5.1926,446372,459964,0,1,1,2,Top,R,L,3.2584,1.5592,88.311,2507,5.616,15,2,1,1,0,0,0,1,0,1,0
SI,90.4,-2.2316,5.2433,446372,459964,0,0,1,2,Top,R,L,3.2455,1.5902,90.506,2051,6.285,15,1,1,1,0,0,0,1,0,1,1
SI,91.6,-2.1001,5.216,446372,435263,0,2,0,2,Top,R,L,3.45,1.64,91.738,2243,6.352,14,4,1,1,0,0,0,1,0,1,0
CU,82.8,-2.1808,5.2243,446372,435263,0,2,0,2,Top,R,L,3.45,1.64,80.882,2578,5.383,14,3,1,1,0,0,0,1,0,1,1
CH,85.4,-2.2707,5.1072,446372,435263,0,1,0,2,Top,R,L,3.5099,1.6254,85.159,2014,6.27,14,2,1,1,0,0,0,1,0,1,1
SI,90.2,-2.2419,5.2907,446372,435263,0,0,0,2,Top,R,L,3.487,1.6254,89.456,2104,6.288,14,1,1,1,0,0,0,1,0,1,1
CU,83.6,-2.0238,5.1436,446372,621020,1,2,2,1,Top,R,R,3.467,1.589,81.439,2622,5.145,6,5,1,0,1,0,1,1,0,0,1
CH,86.3,-1.8886,5.1844,446372,621020,1,2,2,1,Top,R,R,3.43,1.58,87.029,1751,6.832,6,4,1,0,1,0,1,1,0,0,1
CU,83.7,-1.9555,5.2162,446372,621020,0,2,2,1,Top,R,R,3.6469,1.7416,82.005,2481,5.489,6,3,1,0,1,0,1,1,0,0,0
SI,93.5,-1.997,5.1339,446372,621020,0,1,2,1,Top,R,R,3.6012,1.7644,93.777,2203,6.515,6,2,1,0,1,0,1,1,0,0,1
CU,84,-2.0241,5.1991,446372,621020,0,0,2,1,Top,R,R,3.6469,1.7416,82.93,2521,5.731,6,1,1,0,1,0,1,1,0,0,1
SI,92.6,-2.2654,5.0266,446372,455976,3,1,2,1,Top,R,L,3.45,1.62,91.644,2210,6.091,5,5,0,0,0,1,1,1,0,1,0
FF,92.7,-2.1081,5.0596,446372,455976,2,1,2,1,Top,R,L,3.7156,1.7188,91.998,2344,6.189,5,4,0,0,0,1,1,1,0,1,0
FF,93.2,-2.1413,5.0798,446372,455976,2,0,2,1,Top,R,L,3.7842,1.7644,92.239,2365,6.116,5,3,0,0,0,1,1,1,0,1,1
SI,92.7,-2.1944,4.9995,446372,455976,1,0,2,1,Top,R,L,3.6469,1.8101,91.939,2173,6.335,5,2,0,0,0,1,1,1,0,1,0
SI,91.5,-2.0458,5.0668,446372,455976,0,0,2,1,Top,R,L,3.7384,1.7416,90.821,2080,6.195,5,1,0,0,0,1,1,1,0,1,0
SI,93.1,-2.0671,5.0992,446372,660670,3,1,2,1,Top,R,R,3.6469,1.696,92.293,2302,6.076,4,5,0,0,0,0,1,1,0,1,0
SI,92.4,-2.0334,5.093,446372,660670,3,0,2,1,Top,R,R,3.45,1.59,91.93,2131,6.28,4,4,0,0,0,0,1,1,0,1,1
FC,90.4,-2.1199,5.0873,446372,660670,2,0,2,1,Top,R,R,3.5326,1.7644,89.607,2504,5.879,4,3,0,0,0,0,1,1,0,1,0
SI,93.5,-2.1266,5.07,446372,660670,1,0,2,1,Top,R,R,3.5555,1.696,93.246,2294,6.302,4,2,0,0,0,0,1,1,0,1,0
CU,83.7,-2.0021,5.2409,446372,660670,0,0,2,1,Top,R,R,3.5783,1.8101,82.069,2441,5.571,4,1,0,0,0,0,1,1,0,1,0
FC,89.5,-2.2225,5.162,446372,518692,3,1,2,1,Top,R,L,3.5273,1.7416,88.503,2493,5.755,3,5,0,0,0,0,0,1,0,1,0
FF,92.4,-2.2186,5.163,446372,518692,3,0,2,1,Top,R,L,3.54,1.7,92.092,2306,6.169,3,4,0,0,0,0,0,1,0,1,1
CH,86.5,-2.2347,5.1358,446372,518692,2,0,2,1,Top,R,L,3.5273,1.7188,86.931,1761,6.721,3,3,0,0,0,0,0,1,0,1,0
FC,88.8,-2.2573,5.149,446372,518692,1,0,2,1,Top,R,L,3.5783,1.6853,88.154,2548,5.856,3,2,0,0,0,0,0,1,0,1,0
SI,92.8,-2.1857,5.1376,446372,518692,0,0,2,1,Top,R,L,3.5273,1.7188,93.146,2111,6.589,3,1,0,0,0,0,0,1,0,1,0
CU,84.6,-2.2352,5.2748,446372,518626,1,2,1,1,Top,R,R,3.4868,1.6958,82.634,2448,5.229,2,5,0,0,0,0,0,1,0,1,1
CU,83.6,-2.0797,5.2383,446372,518626,1,2,1,1,Top,R,R,3.33,1.56,82.174,2538,5.585,2,4,0,0,0,0,0,1,0,1,1
CU,83.7,-2.1733,5.2655,446372,518626,1,1,1,1,Top,R,R,3.33,1.56,81.904,2442,5.366,2,3,0,0,0,0,0,1,0,1,1
CU,82.8,-2.2618,5.1692,446372,518626,0,1,1,1,Top,R,R,3.3725,1.6502,80.977,2557,5.388,2,2,0,0,0,0,0,1,0,1,0
SI,92.8,-2.1759,5.184,446372,518626,0,0,1,1,Top,R,R,3.4868,1.545,92.383,2210,6.172,2,1,0,0,0,0,0,1,0,1,1
CU,83.1,-2.2173,5.3313,446372,645277,0,2,0,1,Top,R,L,3.24,1.49,81.493,2298,5.139,1,3,0,0,0,0,0,1,0,1,1
SI,91.5,-2.1675,5.1485,446372,645277,0,1,0,1,Top,R,L,3.2725,1.5433,91.156,2187,6.099,1,2,0,0,0,0,0,1,0,1,1
SI,91.3,-2.374,5.1481,446372,645277,0,0,0,1,Top,R,L,3.2354,1.4677,90.574,2115,6.102,1,1,0,0,0,0,0,1,0,1,1
CH,84.2,-2.0745,6.336,594736,622666,2,2,2,9,Top,R,L,3.44,1.59,83.793,2175,6.269,84,5,8,7,1,1,1,1,0,0,0
CH,84.7,-2.1589,6.427,594736,622666,1,2,2,9,Top,R,L,3.7149,1.8777,83.174,2332,5.476,84,4,8,7,1,1,1,1,0,0,0
CH,85.5,-2.2571,6.4009,594736,622666,1,1,2,9,Top,R,L,3.46,1.68,84.049,2044,5.58,84,3,8,7,1,1,1,1,0,0,1
CH,84.4,-2.1099,6.4677,594736,622666,1,0,2,9,Top,R,L,3.46,1.68,83.149,2009,5.549,84,2,8,7,1,1,1,1,0,0,1
FF,93.4,-1.622,6.6947,594736,622666,0,0,2,9,Top,R,L,3.7606,1.8777,92.416,2416,6.195,84,1,8,7,1,1,1,1,0,0,0
FF,92.8,-1.6389,6.6515,594736,455976,3,1,2,9,Top,R,L,3.6234,1.6723,92.011,2399,6.1,83,5,8,7,1,1,0,1,0,0,0
CH,83.7,-2.1413,6.3482,594736,455976,2,1,2,9,Top,R,L,3.5091,1.6039,82.748,2154,5.886,83,4,8,7,1,1,0,1,0,0,0
FF,93,-1.804,6.7331,594736,455976,2,0,2,9,Top,R,L,3.7378,1.718,91.346,2365,5.559,83,3,8,7,1,1,0,1,0,0,1
FF,93,-1.89,6.6287,594736,455976,1,0,2,9,Top,R,L,3.7835,1.8549,92.688,2445,6.235,83,2,8,7,1,1,0,1,0,0,0
CH,85.5,-2.1663,6.3093,594736,455976,0,0,2,9,Top,R,L,3.692,1.7636,85.413,2230,6.346,83,1,8,7,1,1,0,1,0,0,0
FF,93.4,-1.886,6.7064,594736,660670,1,0,2,9,Top,R,R,3.45,1.59,91.788,2262,5.534,82,2,6,7,1,1,1,1,1,0,0
FF,93.9,-1.8375,6.6926,594736,660670,0,0,2,9,Top,R,R,3.6005,1.7408,92.532,2373,5.688,82,1,6,7,1,1,1,1,1,0,0
FF,87.7,3.5672,5.6525,621397,518692,3,2,2,9,Top,L,L,3.6692,1.7864,86.253,2112,5.308,81,6,5,7,1,1,1,1,1,0,0
FF,86.8,3.7312,5.5961,621397,518692,3,1,2,9,Top,L,L,3.53,1.71,86.056,2039,5.548,81,5,5,7,1,1,1,1,1,0,1
FF,86.9,3.6925,5.6985,621397,518692,3,0,2,9,Top,L,L,3.6234,1.718,85.655,2183,5.232,81,4,5,7,1,1,1,1,1,0,1
CU,73.4,3.6092,5.6928,621397,518692,2,0,2,9,Top,L,L,3.6005,1.7636,70.88,2740,4.91,81,3,5,7,1,1,1,1,1,0,0
CU,73.4,3.6128,5.7192,621397,518692,1,0,2,9,Top,L,L,3.5777,1.718,70.253,2746,4.44,81,2,5,7,1,1,1,1,1,0,0
CU,72.5,3.7722,5.6746,621397,518692,0,0,2,9,Top,L,L,3.5548,1.6745,69.75,2735,4.747,81,1,5,7,1,1,1,1,1,0,0
SL,73.9,-3.4068,1.9059,643256,518626,3,1,2,9,Top,R,R,3.1961,1.4442,72.686,2000,6.605,80,5,5,7,1,0,1,1,1,0,0
SI,86.3,-3.483,1.8675,643256,518626,2,1,2,9,Top,R,R,3.3491,1.6039,85.963,2136,6.226,80,4,5,7,1,0,1,1,1,0,0
SI,84.6,-3.5383,1.7843,643256,518626,1,1,2,9,Top,R,R,3.2662,1.5582,84.602,2083,6.326,80,3,5,7,1,0,1,1,1,0,0
SL,74.5,-3.4685,1.8617,643256,518626,0,1,2,9,Top,R,R,3.2963,1.5354,73.929,2065,6.453,80,2,5,7,1,0,1,1,1,0,0
SI,84.8,-3.4961,1.8367,643256,518626,0,0,2,9,Top,R,R,3.32,1.56,83.888,2222,6.064,80,1,5,7,1,0,1,1,1,0,1
FF,87.2,-3.4813,1.8677,643256,645277,0,0,2,9,Top,R,L,3.23,1.49,86.071,2209,6.126,79,1,3,7,1,1,1,1,1,0,0
FF,85.8,-3.5173,1.8497,643256,542255,1,2,1,9,Top,R,L,3.3,1.52,85.092,2114,6.309,78,4,3,7,1,1,1,1,1,0,1
FF,86.8,-3.3912,1.8859,643256,542255,0,2,1,9,Top,R,L,3.3948,1.6495,86.063,2154,6.402,78,3,3,7,1,1,1,1,1,0,0
FF,85.1,-3.4677,1.7633,643256,542255,0,1,1,9,Top,R,L,3.3,1.52,84.342,2061,6.288,78,2,3,7,1,1,1,1,1,0,1
FF,84.9,-3.5303,1.8667,643256,542255,0,0,1,9,Top,R,L,3.1891,1.3301,84.43,2057,6.394,78,1,3,7,1,1,1,1,1,0,1
SI,84.9,-3.5347,1.9284,643256,452095,3,1,1,9,Top,R,R,3.4634,1.6495,83.922,2156,6.155,77,5,3,7,0,1,1,1,1,0,0
SI,84.3,-3.4344,1.8078,643256,452095,2,1,1,9,Top,R,R,3.3262,1.5844,84.223,2086,6.524,77,4,3,7,0,1,1,1,1,0,0
SI,85,-3.3796,1.8435,643256,452095,1,1,1,9,Top,R,R,3.3491,1.6039,84.674,2104,6.503,77,3,3,7,0,1,1,1,1,0,0
SI,84.4,-3.5107,1.791,643256,452095,1,0,1,9,Top,R,R,3.44,1.56,83.941,2148,6.183,77,2,3,7,0,1,1,1,1,0,1
SI,84.9,-3.5569,1.9039,643256,452095,0,0,1,9,Top,R,R,3.3564,1.6267,84.784,2169,6.365,77,1,3,7,0,1,1,1,1,0,0
SI,83.6,-3.5361,1.8343,643256,621020,3,1,1,9,Top,R,R,3.5319,1.6951,83.689,2099,6.472,76,5,3,7,0,0,1,1,1,0,0
SI,83.5,-3.3484,1.9375,643256,621020,2,1,1,9,Top,R,R,3.5319,1.7636,83.105,2051,6.176,76,4,3,7,0,0,1,1,1,0,0
SL,73.5,-3.4324,1.9083,643256,621020,1,1,1,9,Top,R,R,3.6234,1.6951,73.272,2049,6.216,76,3,3,7,0,0,1,1,1,0,0
SL,73.6,-3.4339,1.9309,643256,621020,0,1,1,9,Top,R,R,3.6005,1.7864,72.948,2019,6.149,76,2,3,7,0,0,1,1,1,0,0
SI,83.7,-3.5423,1.9185,643256,621020,0,0,1,9,Top,R,R,3.5091,1.5811,83.156,2072,6.197,76,1,3,7,0,0,1,1,1,0,1
FF,83.9,-3.5191,1.8637,643256,622666,0,0,0,9,Top,R,L,3.44,1.59,83.415,2088,6.11,75,1,3,7,0,0,1,1,1,0,0
SL,77.6,2.7084,5.2581,424144,455976,2,2,0,9,Top,L,L,3.45,1.62,76.54,2101,5.331,74,6,3,7,0,0,0,1,1,0,0
FF,91.2,2.2166,5.7658,424144,455976,2,2,0,9,Top,L,L,3.45,1.62,91.032,2079,6.178,74,5,3,7,0,0,0,1,1,0,1
